Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Sales
ORD19547,CUST1759,Pooja Verma,34,Male,Mumbai,Mouse,Accessories,2,900,0.15,UPI,2025-04-29,1530.0
ORD19548,CUST1011,Neha Verma,62,Female,Delhi,Tablet,Electronics,3,22000,0.1,Credit Card,2025-01-10,59400.0
ORD19549,CUST2262,Meera Khan,25,Female,Ahmedabad,Smartwatch,Electronics,3,6000,0.15,Debit Card,2025-06-24,15300.0
ORD19550,CUST1619,Aditya Verma,59,Male,Pune,Headphones,Electronics,2,2500,0.15,Net Banking,2025-09-05,4250.0
ORD19551,CUST2434,Rohan More,30,Female,Kolkata,Mobile Phone,Electronics,3,25000,0.05,UPI,2025-07-08,71250.0
ORD19552,CUST2358,Neha Shah,24,Female,Kolkata,Mobile Phone,Electronics,1,25000,0.05,UPI,2025-05-03,23750.0
ORD19553,CUST2337,Vikram Pawar,20,Male,Delhi,Mouse,Accessories,5,900,0.1,Credit Card,2025-07-23,4050.0
ORD19554,CUST2025,Riya Patil,41,Female,Pune,Laptop,Electronics,3,55000,0.0,UPI,2025-07-06,165000.0
ORD19555,CUST1523,Aditya Verma,64,Male,Nagpur,Mobile Phone,Electronics,3,25000,0.05,Credit Card,2025-02-10,71250.0
ORD19556,CUST2694,Rahul Shah,41,Male,Hyderabad,Printer,Office,2,12000,0.1,Debit Card,2025-04-16,21600.0
ORD19557,CUST1088,Rohan Sharma,24,Female,Delhi,Tablet,Electronics,1,22000,0.0,Cash,2025-01-03,22000.0
ORD19558,CUST1242,Amit Gupta,47,Male,Kolkata,Monitor,Electronics,2,14000,0.0,UPI,2025-12-29,28000.0
ORD19559,CUST2009,Pooja Gupta,22,Female,Nashik,Printer,Office,2,12000,0.1,UPI,2025-07-30,21600.0
ORD19560,CUST2156,Rahul Pawar,57,Female,Delhi,Tablet,Electronics,3,22000,0.1,Debit Card,2025-10-14,59400.0
ORD19561,CUST1598,Aarav Shah,38,Male,Nagpur,Mouse,Accessories,1,900,0.15,Debit Card,2025-09-23,765.0
ORD19562,CUST2646,Rahul Pawar,25,Male,Chennai,Printer,Office,3,12000,0.1,Credit Card,2025-02-23,32400.0
ORD19563,CUST2352,Pooja Pawar,24,Male,Nagpur,Monitor,Electronics,3,14000,0.1,Credit Card,2025-08-26,37800.0
ORD19564,CUST1111,Suresh Khan,56,Male,Bengaluru,Monitor,Electronics,3,14000,0.05,Debit Card,2025-09-12,39900.0
ORD19565,CUST2744,Suresh Joshi,19,Male,Hyderabad,Keyboard,Accessories,3,1800,0.0,Debit Card,2025-10-07,5400.0
ORD19566,CUST1289,Pooja Sharma,60,Male,Mumbai,Laptop,Electronics,5,55000,0.0,Debit Card,2025-08-10,275000.0
ORD19567,CUST2441,Sneha Sharma,29,Female,Hyderabad,Mouse,Accessories,4,900,0.15,Debit Card,2025-01-28,3060.0
ORD19568,CUST1074,Rahul Sharma,45,Female,Nagpur,Printer,Office,1,12000,0.1,Debit Card,2025-06-23,10800.0
ORD19569,CUST2858,Arjun Kulkarni,61,Male,Nagpur,Smartwatch,Electronics,5,6000,0.15,Debit Card,2025-01-23,25500.0
ORD19570,CUST2785,Neha Singh,36,Female,Delhi,Smartwatch,Electronics,4,6000,0.1,UPI,2025-08-11,21600.0
ORD19571,CUST1108,Pooja Sharma,45,Female,Nashik,Mouse,Accessories,4,900,0.0,Credit Card,2025-02-27,3600.0
ORD19572,CUST2540,Neha Sharma,52,Male,Ahmedabad,Printer,Office,4,12000,0.1,Net Banking,2025-12-19,43200.0
ORD19573,CUST2751,Neha More,29,Female,Hyderabad,Headphones,Electronics,5,2500,0.05,UPI,2025-07-05,11875.0
ORD19574,CUST2715,Amit Khan,45,Female,Nagpur,Headphones,Electronics,1,2500,0.05,UPI,2025-01-17,2375.0
ORD19575,CUST2691,Aarav More,43,Female,Kolkata,Laptop,Electronics,2,55000,0.1,UPI,2025-05-08,99000.0
ORD19576,CUST1801,Amit Pawar,55,Male,Pune,Printer,Office,4,12000,0.2,UPI,2025-01-01,38400.0
ORD19577,CUST1737,Pooja Khan,23,Male,Mumbai,Monitor,Electronics,2,14000,0.15,Credit Card,2025-05-07,23800.0
ORD19578,CUST2129,Neha Patil,36,Male,Kolkata,Mobile Phone,Electronics,2,25000,0.15,UPI,2025-09-19,42500.0
ORD19579,CUST2406,Suresh Patil,44,Male,Chennai,Smartwatch,Electronics,3,6000,0.0,Net Banking,2025-12-08,18000.0
ORD19580,CUST2620,Priya More,26,Male,Hyderabad,Printer,Office,2,12000,0.0,UPI,2025-07-17,24000.0
ORD19581,CUST1077,Kavya Singh,58,Male,Kolkata,Printer,Office,3,12000,0.0,Net Banking,2025-09-01,36000.0
ORD19582,CUST1203,Suresh Gupta,27,Male,Delhi,Mobile Phone,Electronics,1,25000,0.05,UPI,2025-09-08,23750.0
ORD19583,CUST1851,Rohan Verma,27,Female,Nagpur,Mobile Phone,Electronics,1,25000,0.05,Credit Card,2025-02-19,23750.0
ORD19584,CUST2525,Suresh Patil,50,Female,Mumbai,Tablet,Electronics,3,22000,0.1,UPI,2025-10-17,59400.0
ORD19585,CUST2265,Rohan Singh,35,Male,Bengaluru,Keyboard,Accessories,1,1800,0.1,Cash,2025-07-31,1620.0
ORD19586,CUST1800,Arjun Kulkarni,27,Female,Mumbai,Laptop,Electronics,4,55000,0.15,Debit Card,2025-08-18,187000.0
ORD19587,CUST1707,Aditya Khan,24,Female,Chennai,Smartwatch,Electronics,1,6000,0.15,UPI,2025-06-12,5100.0
ORD19588,CUST2396,Amit Shah,57,Male,Delhi,Mobile Phone,Electronics,3,25000,0.0,UPI,2025-12-25,75000.0
ORD19589,CUST2229,Suresh More,49,Female,Mumbai,Headphones,Electronics,4,2500,0.15,UPI,2025-08-19,8500.0
ORD19590,CUST1412,Sneha Joshi,60,Female,Bengaluru,Mouse,Accessories,2,900,0.1,UPI,2025-01-09,1620.0
ORD19591,CUST2238,Arjun More,23,Male,Bengaluru,Headphones,Electronics,2,2500,0.1,UPI,2025-04-14,4500.0
ORD19592,CUST1441,Sneha Shah,36,Male,Chennai,Tablet,Electronics,2,22000,0.15,UPI,2025-03-05,37400.0
ORD19593,CUST2555,Aditya Joshi,58,Male,Bengaluru,Tablet,Electronics,3,22000,0.0,Cash,2025-07-08,66000.0
ORD19594,CUST2695,Suresh Joshi,60,Male,Nagpur,Mobile Phone,Electronics,2,25000,0.15,Cash,2025-11-26,42500.0
ORD19595,CUST2236,Amit Gupta,51,Female,Chennai,Tablet,Electronics,1,22000,0.1,Credit Card,2025-06-01,19800.0
ORD19596,CUST1053,Sneha Singh,60,Female,Mumbai,Monitor,Electronics,2,14000,0.15,Net Banking,2025-03-05,23800.0
ORD19597,CUST2535,Riya Singh,22,Male,Kolkata,Camera,Electronics,5,35000,0.2,UPI,2025-02-26,140000.0
ORD19598,CUST2112,Suresh Joshi,36,Female,Bengaluru,Printer,Office,5,12000,0.1,UPI,2025-12-12,54000.0
ORD19599,CUST1672,Ananya Gupta,31,Male,Pune,Printer,Office,2,12000,0.0,UPI,2025-01-04,24000.0
ORD19600,CUST1009,Sneha Verma,27,Male,Nashik,Mobile Phone,Electronics,2,25000,0.0,UPI,2025-11-20,50000.0
ORD19601,CUST1691,Amit Shah,28,Male,Pune,Tablet,Electronics,5,22000,0.05,Cash,2025-11-18,104500.0
ORD19602,CUST1083,Kavya Joshi,48,Male,Nagpur,Mouse,Accessories,2,900,0.0,Debit Card,2025-09-19,1800.0
ORD19603,CUST2687,Rohan Pawar,19,Male,Ahmedabad,Monitor,Electronics,4,14000,0.15,UPI,2025-08-12,47600.0
ORD19604,CUST2049,Rohan Joshi,27,Female,Bengaluru,Laptop,Electronics,5,55000,0.05,Credit Card,2025-10-24,261250.0
ORD19605,CUST1225,Priya Sharma,38,Male,Nagpur,Tablet,Electronics,3,22000,0.2,UPI,2025-11-10,52800.0
ORD19606,CUST2521,Meera Kulkarni,18,Female,Delhi,Monitor,Electronics,5,14000,0.1,UPI,2025-12-26,63000.0
ORD19607,CUST1430,Kavya Shah,63,Male,Chennai,Keyboard,Accessories,1,1800,0.0,UPI,2025-07-22,1800.0
ORD19608,CUST2452,Meera Khan,48,Female,Chennai,Laptop,Electronics,4,55000,0.1,Credit Card,2025-10-16,198000.0
ORD19609,CUST2218,Amit Deshmukh,28,Female,Kolkata,Printer,Office,3,12000,0.1,Debit Card,2025-06-06,32400.0
ORD19610,CUST2142,Pooja Sharma,60,Male,Nashik,Keyboard,Accessories,2,1800,0.1,UPI,2025-09-12,3240.0
ORD19611,CUST1835,Aarav Patil,27,Female,Delhi,Mobile Phone,Electronics,1,25000,0.1,Debit Card,2025-08-11,22500.0
ORD19612,CUST1895,Meera Patil,37,Male,Nashik,Smartwatch,Electronics,1,6000,0.0,Credit Card,2025-11-04,6000.0
ORD19613,CUST2948,Rohan Verma,38,Male,Hyderabad,Mobile Phone,Electronics,4,25000,0.1,Credit Card,2025-07-16,90000.0
ORD19614,CUST1760,Neha Joshi,54,Male,Kolkata,Mouse,Accessories,3,900,0.1,Debit Card,2025-09-12,2430.0
ORD19615,CUST1995,Aarav Deshmukh,54,Female,Bengaluru,Monitor,Electronics,1,14000,0.15,UPI,2025-06-16,11900.0
ORD19616,CUST1078,Arjun Joshi,31,Male,Mumbai,Smartwatch,Electronics,3,6000,0.15,UPI,2025-05-10,15300.0
ORD19617,CUST2176,Ananya Shah,22,Male,Hyderabad,Laptop,Electronics,3,55000,0.05,Net Banking,2025-05-25,156750.0
ORD19618,CUST2080,Rahul Sharma,23,Female,Nagpur,Laptop,Electronics,1,55000,0.0,Net Banking,2025-08-23,55000.0
ORD19619,CUST2842,Amit Sharma,41,Female,Chennai,Keyboard,Accessories,3,1800,0.1,Credit Card,2025-04-06,4860.0
ORD19620,CUST1357,Suresh Kulkarni,33,Male,Nagpur,Mouse,Accessories,4,900,0.2,Debit Card,2025-07-14,2880.0
ORD19621,CUST2283,Riya Singh,40,Female,Kolkata,Printer,Office,1,12000,0.05,Debit Card,2025-08-06,11400.0
ORD19622,CUST1535,Ananya Gupta,64,Female,Pune,Tablet,Electronics,4,22000,0.05,Debit Card,2025-06-15,83600.0
ORD19623,CUST1674,Ananya Singh,55,Male,Bengaluru,Tablet,Electronics,4,22000,0.0,Credit Card,2025-12-23,88000.0
ORD19624,CUST2801,Meera Khan,33,Male,Ahmedabad,Smartwatch,Electronics,3,6000,0.05,UPI,2025-07-23,17100.0
ORD19625,CUST2618,Ananya Kulkarni,30,Male,Hyderabad,Mouse,Accessories,3,900,0.05,Net Banking,2025-08-04,2565.0
ORD19626,CUST1571,Riya Deshmukh,62,Female,Nagpur,Mouse,Accessories,1,900,0.05,Credit Card,2025-09-07,855.0
ORD19627,CUST1578,Meera Verma,25,Male,Bengaluru,Laptop,Electronics,2,55000,0.1,Net Banking,2025-03-03,99000.0
ORD19628,CUST1406,Arjun More,55,Male,Ahmedabad,Printer,Office,1,12000,0.05,Cash,2025-12-12,11400.0
ORD19629,CUST1115,Vikram Singh,49,Female,Nagpur,Monitor,Electronics,4,14000,0.0,Debit Card,2025-04-30,56000.0
ORD19630,CUST2827,Sneha Joshi,39,Female,Kolkata,Printer,Office,3,12000,0.05,Debit Card,2025-11-06,34200.0
ORD19631,CUST2951,Aditya Sharma,34,Male,Bengaluru,Headphones,Electronics,4,2500,0.15,Net Banking,2025-03-11,8500.0
ORD19632,CUST1474,Priya Deshmukh,22,Female,Chennai,Mouse,Accessories,5,900,0.1,Debit Card,2025-04-30,4050.0
ORD19633,CUST1754,Suresh Khan,25,Female,Nashik,Mobile Phone,Electronics,5,25000,0.2,Credit Card,2025-04-29,100000.0
ORD19634,CUST2358,Vikram Verma,47,Female,Chennai,Camera,Electronics,4,35000,0.1,Credit Card,2025-09-04,126000.0
ORD19635,CUST2645,Ananya Patil,36,Female,Delhi,Mouse,Accessories,2,900,0.05,Net Banking,2025-10-12,1710.0
ORD19636,CUST2840,Aarav Gupta,29,Female,Chennai,Smartwatch,Electronics,2,6000,0.0,Debit Card,2025-09-02,12000.0
ORD19637,CUST2333,Suresh Joshi,42,Female,Mumbai,Mobile Phone,Electronics,1,25000,0.1,Debit Card,2025-10-31,22500.0
ORD19638,CUST1331,Suresh Singh,61,Female,Nagpur,Smartwatch,Electronics,1,6000,0.1,UPI,2025-04-03,5400.0
ORD19639,CUST2568,Amit Shah,30,Female,Ahmedabad,Keyboard,Accessories,1,1800,0.1,Credit Card,2025-02-06,1620.0
ORD19640,CUST1725,Amit More,21,Female,Nashik,Camera,Electronics,3,35000,0.15,UPI,2025-04-05,89250.0
ORD19641,CUST1983,Meera Singh,27,Male,Pune,Camera,Electronics,2,35000,0.1,UPI,2025-11-06,63000.0
ORD19642,CUST2528,Suresh More,65,Male,Delhi,Laptop,Electronics,4,55000,0.0,Credit Card,2025-09-25,220000.0
ORD19643,CUST1088,Aarav Verma,45,Male,Nagpur,Mouse,Accessories,5,900,0.15,UPI,2025-04-04,3825.0
ORD19644,CUST1908,Riya Singh,22,Male,Hyderabad,Laptop,Electronics,2,55000,0.1,Cash,2025-10-28,99000.0
ORD19645,CUST1574,Riya Khan,45,Female,Mumbai,Tablet,Electronics,2,22000,0.05,Credit Card,2025-01-16,41800.0
ORD19646,CUST1003,Pooja Joshi,61,Female,Pune,Smartwatch,Electronics,2,6000,0.1,Debit Card,2025-12-10,10800.0
ORD19647,CUST2798,Rohan More,48,Female,Mumbai,Headphones,Electronics,1,2500,0.1,UPI,2025-03-03,2250.0
ORD19648,CUST2407,Aditya Singh,33,Female,Nagpur,Headphones,Electronics,3,2500,0.0,Debit Card,2025-11-02,7500.0
ORD19649,CUST2648,Neha Kulkarni,40,Male,Ahmedabad,Tablet,Electronics,4,22000,0.05,UPI,2025-08-16,83600.0
ORD19650,CUST1524,Arjun More,46,Male,Delhi,Keyboard,Accessories,1,1800,0.05,Credit Card,2025-04-01,1710.0
ORD19651,CUST2589,Sneha Shah,64,Female,Bengaluru,Headphones,Electronics,3,2500,0.05,UPI,2025-09-10,7125.0
ORD19652,CUST2172,Riya Singh,38,Male,Chennai,Smartwatch,Electronics,2,6000,0.0,Debit Card,2025-06-09,12000.0
ORD19653,CUST1506,Pooja Deshmukh,19,Female,Nashik,Headphones,Electronics,3,2500,0.0,Cash,2025-01-26,7500.0
ORD19654,CUST1646,Sneha Shah,40,Male,Nashik,Tablet,Electronics,1,22000,0.0,Debit Card,2025-03-06,22000.0
ORD19655,CUST1084,Priya Khan,33,Female,Mumbai,Mobile Phone,Electronics,2,25000,0.05,UPI,2025-08-08,47500.0
ORD19656,CUST2422,Aditya Singh,28,Male,Nagpur,Laptop,Electronics,1,55000,0.15,UPI,2025-12-11,46750.0
ORD19657,CUST1184,Arjun Singh,26,Male,Nagpur,Monitor,Electronics,4,14000,0.05,Credit Card,2025-06-25,53200.0
ORD19658,CUST1169,Priya Patil,19,Male,Mumbai,Smartwatch,Electronics,2,6000,0.05,UPI,2025-08-04,11400.0
ORD19659,CUST2585,Kavya Verma,35,Female,Pune,Laptop,Electronics,3,55000,0.05,UPI,2025-10-23,156750.0
ORD19660,CUST1108,Kavya Singh,30,Male,Mumbai,Camera,Electronics,1,35000,0.15,UPI,2025-01-07,29750.0
ORD19661,CUST1193,Ananya Gupta,62,Male,Delhi,Printer,Office,5,12000,0.0,UPI,2025-08-04,60000.0
ORD19662,CUST1852,Priya More,25,Male,Chennai,Headphones,Electronics,3,2500,0.0,Credit Card,2025-12-04,7500.0
ORD19663,CUST2238,Riya Joshi,27,Female,Delhi,Headphones,Electronics,3,2500,0.05,UPI,2025-03-30,7125.0
ORD19664,CUST2384,Arjun Gupta,44,Female,Nagpur,Keyboard,Accessories,2,1800,0.2,Credit Card,2025-05-12,2880.0
ORD19665,CUST2119,Vikram Sharma,34,Male,Hyderabad,Laptop,Electronics,3,55000,0.1,Debit Card,2025-04-27,148500.0
ORD19666,CUST2567,Rohan Kulkarni,41,Female,Nashik,Printer,Office,1,12000,0.0,UPI,2025-08-04,12000.0
ORD19667,CUST2180,Vikram Shah,38,Male,Hyderabad,Headphones,Electronics,5,2500,0.05,Net Banking,2025-04-07,11875.0
ORD19668,CUST2548,Riya Singh,18,Female,Chennai,Camera,Electronics,4,35000,0.0,UPI,2025-11-21,140000.0
ORD19669,CUST1272,Rohan Joshi,33,Male,Nagpur,Keyboard,Accessories,5,1800,0.0,UPI,2025-02-03,9000.0
ORD19670,CUST2761,Vikram Singh,60,Female,Ahmedabad,Laptop,Electronics,1,55000,0.15,Credit Card,2025-01-21,46750.0
ORD19671,CUST2187,Ananya More,50,Male,Pune,Keyboard,Accessories,2,1800,0.1,Credit Card,2025-01-15,3240.0
ORD19672,CUST1556,Sneha Gupta,23,Female,Chennai,Laptop,Electronics,1,55000,0.1,Cash,2025-11-12,49500.0
ORD19673,CUST2860,Sneha Kulkarni,29,Male,Bengaluru,Mouse,Accessories,3,900,0.05,UPI,2025-05-30,2565.0
ORD19674,CUST1906,Riya Kulkarni,49,Female,Nagpur,Mouse,Accessories,2,900,0.1,UPI,2025-08-04,1620.0
ORD19675,CUST1738,Aarav Patil,65,Male,Kolkata,Tablet,Electronics,4,22000,0.05,Cash,2025-07-07,83600.0
ORD19676,CUST1765,Arjun Kulkarni,28,Male,Pune,Smartwatch,Electronics,4,6000,0.05,Debit Card,2025-09-12,22800.0
ORD19677,CUST1745,Amit Verma,35,Female,Chennai,Keyboard,Accessories,1,1800,0.1,UPI,2025-07-24,1620.0
ORD19678,CUST1771,Rahul Joshi,19,Female,Kolkata,Tablet,Electronics,3,22000,0.0,Credit Card,2025-10-05,66000.0
ORD19679,CUST1799,Rohan Patil,49,Female,Ahmedabad,Keyboard,Accessories,4,1800,0.1,UPI,2025-02-15,6480.0
ORD19680,CUST2204,Sneha Verma,37,Male,Pune,Headphones,Electronics,5,2500,0.15,Net Banking,2025-04-06,10625.0
ORD19681,CUST2247,Priya Joshi,38,Female,Kolkata,Monitor,Electronics,2,14000,0.0,Net Banking,2025-09-20,28000.0
ORD19682,CUST1116,Suresh Kulkarni,53,Female,Delhi,Keyboard,Accessories,5,1800,0.15,Net Banking,2025-09-04,7650.0
ORD19683,CUST1961,Aditya More,55,Male,Delhi,Headphones,Electronics,4,2500,0.0,UPI,2025-08-20,10000.0
ORD19684,CUST2029,Neha Singh,44,Female,Delhi,Printer,Office,4,12000,0.05,Net Banking,2025-02-14,45600.0
ORD19685,CUST1773,Pooja Khan,64,Female,Pune,Mouse,Accessories,1,900,0.1,UPI,2025-10-02,810.0
ORD19686,CUST1066,Suresh Kulkarni,28,Female,Delhi,Tablet,Electronics,1,22000,0.1,Debit Card,2025-08-01,19800.0
ORD19687,CUST1527,Neha Shah,35,Female,Ahmedabad,Monitor,Electronics,2,14000,0.0,Credit Card,2025-01-02,28000.0
ORD19688,CUST1449,Suresh Joshi,34,Female,Ahmedabad,Camera,Electronics,1,35000,0.15,UPI,2025-09-10,29750.0
ORD19689,CUST2173,Kavya Singh,51,Female,Bengaluru,Mouse,Accessories,3,900,0.2,UPI,2025-10-08,2160.0
ORD19690,CUST1101,Arjun Joshi,62,Female,Delhi,Tablet,Electronics,2,22000,0.0,Credit Card,2025-02-03,44000.0
ORD19691,CUST2991,Kavya Shah,43,Male,Bengaluru,Monitor,Electronics,3,14000,0.15,UPI,2025-02-08,35700.0
ORD19692,CUST2291,Aarav More,23,Female,Kolkata,Camera,Electronics,1,35000,0.1,Net Banking,2025-08-19,31500.0
ORD19693,CUST1730,Rahul Joshi,60,Female,Hyderabad,Mobile Phone,Electronics,2,25000,0.15,Credit Card,2025-06-16,42500.0
ORD19694,CUST1554,Aditya Patil,47,Male,Delhi,Headphones,Electronics,4,2500,0.0,Net Banking,2025-09-11,10000.0
ORD19695,CUST1066,Aditya Kulkarni,56,Female,Ahmedabad,Mobile Phone,Electronics,5,25000,0.15,UPI,2025-08-03,106250.0
ORD19696,CUST2374,Rahul Verma,49,Female,Kolkata,Headphones,Electronics,4,2500,0.0,UPI,2025-11-13,10000.0
ORD19697,CUST2853,Priya Joshi,34,Female,Delhi,Laptop,Electronics,3,55000,0.15,Cash,2025-03-20,140250.0
ORD19698,CUST2852,Rahul Khan,30,Female,Delhi,Smartwatch,Electronics,4,6000,0.1,Credit Card,2025-08-10,21600.0
ORD19699,CUST2934,Ananya Patil,63,Male,Bengaluru,Monitor,Electronics,4,14000,0.05,UPI,2025-08-07,53200.0
ORD19700,CUST1120,Ananya Gupta,58,Male,Chennai,Mobile Phone,Electronics,5,25000,0.0,Net Banking,2025-07-25,125000.0
ORD19701,CUST1245,Arjun Pawar,30,Male,Pune,Smartwatch,Electronics,5,6000,0.15,Net Banking,2025-01-21,25500.0
ORD19702,CUST1389,Vikram Deshmukh,23,Female,Kolkata,Monitor,Electronics,4,14000,0.1,Debit Card,2025-07-24,50400.0
ORD19703,CUST1287,Aditya Shah,39,Male,Chennai,Tablet,Electronics,5,22000,0.05,Net Banking,2025-11-17,104500.0
ORD19704,CUST2072,Arjun Khan,50,Female,Hyderabad,Laptop,Electronics,4,55000,0.05,Debit Card,2025-06-02,209000.0
ORD19705,CUST1800,Aditya Kulkarni,50,Male,Delhi,Tablet,Electronics,2,22000,0.15,Debit Card,2025-06-30,37400.0
ORD19706,CUST1825,Priya Pawar,21,Male,Pune,Headphones,Electronics,4,2500,0.05,Cash,2025-11-22,9500.0
ORD19707,CUST2791,Neha Gupta,31,Male,Hyderabad,Smartwatch,Electronics,1,6000,0.0,UPI,2025-06-10,6000.0
ORD19708,CUST1418,Sneha Kulkarni,65,Female,Kolkata,Monitor,Electronics,5,14000,0.15,Credit Card,2025-08-03,59500.0
ORD19709,CUST1970,Riya Gupta,52,Male,Nagpur,Keyboard,Accessories,5,1800,0.05,Credit Card,2025-07-16,8550.0
ORD19710,CUST1351,Amit Sharma,44,Male,Chennai,Smartwatch,Electronics,3,6000,0.05,Debit Card,2025-10-31,17100.0
ORD19711,CUST1155,Riya More,23,Male,Nagpur,Printer,Office,3,12000,0.05,UPI,2025-01-16,34200.0
ORD19712,CUST2362,Rohan Shah,18,Female,Nagpur,Camera,Electronics,1,35000,0.15,Credit Card,2025-01-14,29750.0
ORD19713,CUST2285,Pooja Joshi,60,Female,Hyderabad,Mobile Phone,Electronics,5,25000,0.05,Cash,2025-08-07,118750.0
ORD19714,CUST2553,Sneha Sharma,45,Male,Bengaluru,Monitor,Electronics,5,14000,0.1,Net Banking,2025-01-03,63000.0
ORD19715,CUST1203,Aditya Patil,46,Female,Delhi,Mouse,Accessories,3,900,0.15,Credit Card,2025-06-29,2295.0
ORD19716,CUST1965,Aarav Patil,49,Female,Hyderabad,Mouse,Accessories,3,900,0.0,Debit Card,2025-02-02,2700.0
ORD19717,CUST2909,Arjun Shah,45,Female,Kolkata,Camera,Electronics,4,35000,0.15,Credit Card,2025-02-11,119000.0
ORD19718,CUST1440,Rahul Khan,44,Male,Pune,Headphones,Electronics,5,2500,0.05,Cash,2025-02-11,11875.0
ORD19719,CUST2190,Aditya Kulkarni,27,Male,Ahmedabad,Smartwatch,Electronics,5,6000,0.1,UPI,2025-03-24,27000.0
ORD19720,CUST1379,Ananya Sharma,35,Female,Pune,Smartwatch,Electronics,4,6000,0.05,Cash,2025-06-28,22800.0
ORD19721,CUST2462,Riya Shah,21,Male,Delhi,Mouse,Accessories,5,900,0.1,Credit Card,2025-03-27,4050.0
ORD19722,CUST1048,Vikram Deshmukh,55,Male,Chennai,Smartwatch,Electronics,1,6000,0.05,Credit Card,2025-02-01,5700.0
ORD19723,CUST1229,Meera Khan,58,Male,Hyderabad,Camera,Electronics,3,35000,0.0,Net Banking,2025-07-31,105000.0
ORD19724,CUST2749,Pooja Pawar,59,Female,Hyderabad,Smartwatch,Electronics,3,6000,0.15,UPI,2025-07-31,15300.0
ORD19725,CUST2752,Suresh Sharma,49,Female,Nagpur,Headphones,Electronics,3,2500,0.0,UPI,2025-05-18,7500.0
ORD19726,CUST1990,Rohan More,22,Male,Kolkata,Mobile Phone,Electronics,2,25000,0.15,Debit Card,2025-05-31,42500.0
ORD19727,CUST3000,Arjun Khan,39,Female,Delhi,Printer,Office,1,12000,0.0,UPI,2025-08-10,12000.0
ORD19728,CUST2841,Aarav Sharma,65,Male,Ahmedabad,Mobile Phone,Electronics,1,25000,0.05,Debit Card,2025-08-07,23750.0
ORD19729,CUST1681,Priya Deshmukh,39,Female,Nagpur,Printer,Office,4,12000,0.15,UPI,2025-10-17,40800.0
ORD19730,CUST2046,Riya Gupta,19,Male,Bengaluru,Keyboard,Accessories,2,1800,0.05,Credit Card,2025-11-17,3420.0
ORD19731,CUST2977,Pooja Patil,58,Male,Chennai,Mobile Phone,Electronics,5,25000,0.15,UPI,2025-01-03,106250.0
ORD19732,CUST2986,Aarav More,60,Female,Chennai,Camera,Electronics,1,35000,0.1,UPI,2025-04-27,31500.0
ORD19733,CUST2299,Rahul Pawar,51,Female,Nashik,Laptop,Electronics,2,55000,0.05,UPI,2025-07-21,104500.0
ORD19734,CUST2137,Aarav Deshmukh,19,Male,Nashik,Keyboard,Accessories,2,1800,0.1,Net Banking,2025-07-06,3240.0
ORD19735,CUST2893,Suresh Pawar,63,Male,Kolkata,Printer,Office,1,12000,0.05,UPI,2025-08-06,11400.0
ORD19736,CUST1898,Ananya Khan,53,Female,Ahmedabad,Printer,Office,4,12000,0.05,Credit Card,2025-01-12,45600.0
ORD19737,CUST2739,Aditya Khan,57,Male,Mumbai,Keyboard,Accessories,2,1800,0.1,Credit Card,2025-01-06,3240.0
ORD19738,CUST2569,Rahul Singh,25,Female,Kolkata,Printer,Office,3,12000,0.05,UPI,2025-06-11,34200.0
ORD19739,CUST1969,Amit Singh,50,Male,Chennai,Monitor,Electronics,2,14000,0.05,Credit Card,2025-03-22,26600.0
ORD19740,CUST1955,Suresh Patil,50,Male,Nagpur,Laptop,Electronics,5,55000,0.15,Credit Card,2025-06-02,233750.0
ORD19741,CUST2113,Meera Deshmukh,21,Female,Mumbai,Camera,Electronics,1,35000,0.15,Cash,2025-11-07,29750.0
ORD19742,CUST1646,Priya Joshi,35,Female,Mumbai,Monitor,Electronics,5,14000,0.1,UPI,2025-04-03,63000.0
ORD19743,CUST1011,Riya Verma,36,Male,Pune,Printer,Office,4,12000,0.1,UPI,2025-07-09,43200.0
ORD19744,CUST2051,Meera Kulkarni,27,Male,Ahmedabad,Mobile Phone,Electronics,3,25000,0.1,Debit Card,2025-04-20,67500.0
ORD19745,CUST1456,Vikram Sharma,59,Female,Kolkata,Monitor,Electronics,1,14000,0.1,UPI,2025-09-27,12600.0
ORD19746,CUST2965,Kavya Gupta,58,Male,Pune,Mobile Phone,Electronics,2,25000,0.05,Credit Card,2025-10-17,47500.0
ORD19747,CUST2055,Rohan Sharma,47,Female,Mumbai,Keyboard,Accessories,3,1800,0.2,UPI,2025-07-26,4320.0
ORD19748,CUST1603,Aarav Patil,39,Male,Hyderabad,Smartwatch,Electronics,2,6000,0.0,UPI,2025-07-19,12000.0
ORD19749,CUST2471,Riya Singh,56,Male,Delhi,Tablet,Electronics,4,22000,0.1,UPI,2025-07-16,79200.0
ORD19750,CUST2452,Suresh Khan,55,Male,Pune,Printer,Office,1,12000,0.15,Cash,2025-11-01,10200.0
ORD19751,CUST2705,Ananya Deshmukh,18,Female,Nashik,Tablet,Electronics,4,22000,0.1,Debit Card,2025-09-25,79200.0
ORD19752,CUST2583,Kavya Pawar,47,Male,Bengaluru,Laptop,Electronics,4,55000,0.15,UPI,2025-01-23,187000.0
ORD19753,CUST1965,Arjun Verma,22,Female,Chennai,Mobile Phone,Electronics,4,25000,0.05,Credit Card,2025-06-13,95000.0
